sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.18	0.0204924631550523	0.908055939296386	0	0.0204924631550523	1	0.00707261991462471	0.771834645004685	30	1.01263777777778	0	0.0424784080059407	0.0442347999736182	57.8414645447064	2.07	0.18	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.0309977819146554	0.0480431241814269	0.0204924631550523	0	57.8414645447064	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.19	0.0204924631550523	0.919843639395893	0	0.0204924631550523	1	0.0291972265732962	0.820436240393848	30	1.01380736842105	0	0.0204257874779251	0.0233085565909844	58.8908224659154	2.07	0.19	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.162600886934737	1.32195242159816	0.0204924631550523	0	57.4908224659154	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.2	0.0204924631550523	0.93054324406812	0	0.0204924631550523	1	0.0221246066586715	0.869609900865809	30	1.01486	0	0.0204257874779251	0.0233085565909844	59.6182544310651	2.07	0.2	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.169680112259919	1.43956702482694	0.0204924631550523	0	58.2182544310651	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.21	0.0204924631550523	0.942149594929746	0	0.0204924631550523	1	0.0221246066586715	0.855646009911741	30	1.01581238095238	0	0.0204257874779251	0.0233085565909844	60.4544121879004	2.07	0.21	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.15326633261155	1.17452843560972	0.0204924631550523	0	59.2544121879004	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.22	0.0204924631550523	0.942149594929746	0	0.00652857220098447	1	0.0221246066586715	0.83751108684913	30	0.998356363636365	0	0.0204257874779251	0.0233085565909844	61.5194187537239	2.07	0.22	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.136160715396803	0.926987020868463	0.0204924631550523	0	60.5194187537239	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.23	0.00652857220098447	0.942149594929746	0	0	1	0.0221246066586715	0.849117437710757	30	0.99993739130435	0	0.0204257874779251	0.0233085565909844	62.6119300779652	2.07	0.23	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.14663461650564	1.0750855378878	0.00652857220098447	0	61.6119300779652				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.24	0.00652857220098447	0.942149594929746	0	0	1	0.0221246066586715	0.849117437710757	30	1.00138666666667	0	0.0204257874779251	0.0233085565909844	63.6599648930282	2.07	0.24	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.14663461650564	1.0750855378878	0.00652857220098447	0	62.6599648930282				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.25	0	0.950310310271652	0	0	1	0.0221246066586715	0.849117437710757	30	1.00272	0	0.0204257874779251	0.0233085565909844	64.6482614643543	2.07	0.25	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.14663461650564	1.0750855378878	0.001	0	63.6482614643543				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.26	0	0.950310310271652	0	0	1	0.0221246066586715	0.881578950928593	30	1.00395076923077	0	0.0204257874779251	0.0233085565909844	65.5948873020938	2.07	0.26	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.186830017401134	1.7452727701054	0.001	0	63.7948873020938				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.27	0	0.950310310271652	0	0	1	0	0.881578950928593	30	1.00509037037037	0	0.0204257874779251	0.0233085565909844	66.3873350599146	2.07	0.27	0	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.001	0	66.3873350599146				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.28	0	0.957382930186276	0	0	1	0.0139638909540678	0.881578950928593	30	1.00614857142857	0	0.00650733039277035	0.0101010096645467	67.1231794064614	2.07	0.28	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.117917304934933	0.695224540155903	0.001	0	66.5231794064614				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.29	0	0.957382930186276	0	0	1	0.0139638909540678	0.881578950928593	30	1.00713379310345	0	0.00650733039277035	0.0101010096645467	67.7814042876735	2.07	0.29	0	FALSE	FALSE	TRUE	FALSE	FALSE	0.117917304934933	0.695224540155903	0.001	0	67.1814042876735				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.07:0.3	0	0.957382930186276	0	0	1	0.0139638909540678	0.919843639395893	30	1.00805333333334	0	0	0	68.2658074578757	2.07	0.3	0	FALSE	FALSE		FALSE		0.174208145789398	1.51742390296901	0.001	0	66.6658074578757				
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.08:0.1	0.0291972265732962	0.739735830988006	0.0204924631550523	0.0426170698137238	0.993471427799015	0.0665551688511961	0.67341132966263	30	0.99984	38.499999	0.057662179042911	0.0545560196537989	41.4056186406309	2.08	0.1	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.203788970335204	2.07649722151414	0.0291972265732962	0	39.4056186406309	FALSE			
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:2.08:0.11	0.0221246066586715	0.799943777238796	0.0204924631550523	0.0426170698137238	1	0.0805190598052639	0.735432768654919	30	1.00347636363637	38.499999	0.057662179042911	0.0545560196537989	44.4400216173167	2.08	0.11	0	FALSE	FALSE	FALSE	FALSE	TRUE	0.304342527212832	4.63121869351468	0.0221246066586715	0	39.8400216173167	FALSE			
